"id","doi","eid","pii","pubmed_id","titulo","resumo","descricao","data_publicacao","numero_citacao","idioma","tipo_publicacao","tipo_fonte","palavras_chaves","termos_indice","issn","isbn","conf_loc","conferencia_nome","revista_nome","revista_ender","titulo_ed","publis","affiliacoes","autores","autores_affil","ref_count","references"
"63749087288","10.1016/j.foreco.2009.02.030","2-s2.0-63749087288","S037811270900142X","","Relationships between floristic diversity and vegetation indices, forest structure and landscape metrics of fragments in Brazilian Cerrado","","","2009-04-30","25","","Journal","j","","","03781127","","","","Forest Ecology and Management","","","","({'id': None, 'affiliacao': 'Universidade Federal de Goias', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Estadual do Sudoeste da Bahia', 'pais': 'Brazil'})","","","",""
"61449203686","10.1016/j.foreco.2009.01.013","2-s2.0-61449203686","S0378112709000292","","Using indicators of deforestation and land-use dynamics to support conservation strategies: A case study of central Rondônia, Brazil","","","2009-03-22","36","","Journal","j","","","03781127","","","","Forest Ecology and Management","","","","({'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Colorado State University', 'pais': 'United States'})","","","",""
"57049154523","10.1016/j.scitotenv.2008.09.049","2-s2.0-57049154523","S0048969708010061","19022475","Mercury bioacumulation in four tissues of Podocnemis erythrocephala (Podocnemididae: Testudines) as a function of water parameters","","","2009-01-15","22","","Journal","j","","","00489697","","","","Science of the Total Environment","","","","({'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Da Amazonia', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Rutgers Environmental and Occupational Health Sciences Institute', 'pais': 'United States'})","","","",""
"70450281244","10.1117/1.3082116","2-s2.0-70450281244","","","Biomass accumulation rates of Amazonian secondary forest and biomass of old-growth forests from Landsat time series and the Geoscience Laser Altimeter System","","","2009-01-01","67","","Journal","j","","","19313195","","","","Journal of Applied Remote Sensing","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Warner College of Natural Resources', 'pais': 'United States'}, {'id': None, 'affiliacao': 'USDA Forest Service International Institute of Tropical Forestry', 'pais': 'Puerto Rico'}, {'id': None, 'affiliacao': 'University of California, Santa Barbara', 'pais': 'United States'})","","","",""
"67649090467","10.15809/irriga.2009v14n1p12-22","2-s2.0-67649090467","","","Geoprocessing and remote sensing applied to determination of a watershed agricultural aptitude Geoprocessamento e sensoriamento remoto aplicado na determinação da aptidão agrícola de uma microbacia","","","2009-01-01","2","","Journal","j","","","18083765 14137895","","","","IRRIGA","","","Universidade Estadual Paulista - UNESP","({'id': None, 'affiliacao': 'UNESP-Universidade Estadual Paulista', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Estadual de Londrina', 'pais': 'Brazil'})","","","",""
"77950943637","10.1109/IGARSS.2009.5417717","2-s2.0-77950943637","","","Polarimetric signatures and classification of tropical land covers","","","2009-01-01","6","","Conference Proceeding","p","","","","","","","International Geoscience and Remote Sensing Symposium (IGARSS)","","","Institute of Electrical and Electronics Engineers Inc.","({'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'})","","","",""
"73849093279","10.5751/ES-03010-140229","2-s2.0-73849093279","","","Beyond forest cover: Land use and biodiversity in rubber trail forests of the chico mendes extractive reserve","","","2009-01-01","20","","Journal","j","","","17083087","","","","Ecology and Society","","","The Resilience Alliance","({'id': None, 'affiliacao': 'Clark University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Oklahoma State University - Stillwater', 'pais': 'United States'})","","","",""
"73649085858","","2-s2.0-73649085858","","","Contributions from geotechnologies to the environmental zoning at the south part of the Chapada Diamantina National Park/ BA CONTRIBUIÇÕES das geotecnologias ao zoneamentoambiental do setor sul do parque nacional chapada diamantina/ BA","","","2008-12-01","2","","Journal","j","","","15164136","","","","RA'E GA - O Espaco Geografico em Analise","","","","({'id': None, 'affiliacao': 'Universidade Estadual de Feira de Santana', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Departamento de Ciências Humanas e Filosofia da UEFS', 'pais': None})","","","",""
"67649790262","10.1109/IGARSS.2008.4779828","2-s2.0-67649790262","","","High resolution remote sensing based quantification of the remnant vegetation cover in the Araguaia river basin, central Brazil","","","2008-12-01","2","","Conference Proceeding","p","","","","","","","International Geoscience and Remote Sensing Symposium (IGARSS)","","","","({'id': None, 'affiliacao': 'Universidade Federal de Goias', 'pais': 'Brazil'},)","","","",""
"56549114799","10.1111/j.1365-2699.2008.01975.x","2-s2.0-56549114799","","","Ethnobotanical ground-truthing: Indigenous knowledge, floristic inventories and satellite imagery in the upper Rio Negro, Brazil","","","2008-12-01","25","","Journal","j","","","03050270 13652699","","","","Journal of Biogeography","","","","({'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Da Amazonia', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'University of East Anglia', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'Research Associate', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Escola Indígena Baniwa e Coripaco Pamáali', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Condominio Itapuranga III', 'pais': 'Brazil'})","","","",""
"53149138158","10.1007/s10750-008-9441-x","2-s2.0-53149138158","","","Land use, habitat integrity, and aquatic insect assemblages in Central Amazonian streams","","","2008-11-01","152","","Journal","j","","","00188158 15735117","","","","Hydrobiologia","","","","({'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Da Amazonia', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Goias', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Vicosa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal do Amazonas', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal do Rio de Janeiro', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Wildlife Conservation Society (WCS)', 'pais': 'Brazil'})","","","",""
"51149098745","10.1016/j.rse.2008.05.012","2-s2.0-51149098745","S0034425708001727","","Comparing annual MODIS and PRODES forest cover change data for advancing monitoring of Brazilian forest cover","","","2008-10-15","76","","Journal","j","","","00344257","","","","Remote Sensing of Environment","","","","({'id': None, 'affiliacao': 'South Dakota State University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'})","","","",""
"53949102885","10.1017/S0030605308001014","2-s2.0-53949102885","S0030605308001014","","Mapping and exploring the distribution of the Vulnerable grey-winged cotinga Tijuca condita","","","2008-10-01","9","","Journal","j","","","00306053 13653008","","","","ORYX","","","","({'id': None, 'affiliacao': 'Universidade do Estado do Rio de Janeiro', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'The Mamirauá Sustainable Development Institute (IDSM)', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'University of Cambridge', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'Duke University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Universidade Federal do Rio de Janeiro', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Serra Dos Tucanos Lodge', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'U.S. Fish and Wildlife Service', 'pais': 'United States'})","","","",""
"42149177785","10.1016/j.landusepol.2007.11.008","2-s2.0-42149177785","S0264837707000932","","Land change in the Brazilian Savanna (Cerrado), 1986-2002: Comparative analysis and implications for land-use policy","","","2008-10-01","166","","Journal","j","","","02648377","","","","Land Use Policy","","","","({'id': None, 'affiliacao': 'Texas A&amp;M University', 'pais': 'United States'},)","","","",""
"49649112107","10.1590/S0044-59672008000200006","2-s2.0-49649112107","","","Floristic composition and structure of a sustainable forest management unit at Tapajos National Forest, Para, Brazil Composição florística e estrutura de uma unidade de manejo florestal sustentável na Floresta Nacional do Tapajós, Pará","","","2008-08-22","28","","Journal","j","","","00445967","","","","Acta Amazonica","","","","({'id': None, 'affiliacao': 'Oregon State University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'})","","","",""
"66749161619","","2-s2.0-66749161619","","","Vegetation mapping in Atlantic forest using the decision-tree classifier to integrate remote sensing data and land digital model Mapeamento da vegetação na floresta atlântica usando o classificador de árvore de decisão para integrar dados de sensoriamento remoto e modelo digital de terreno","","","2008-07-01","8","","Journal","j","","","0102261X","","","","Revista Brasileira de Geofisica","","","","({'id': None, 'affiliacao': 'Universidade de Brasília', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Instituto De Pesquisas Jardim Botanico Do Rio De Janerio', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'})","","","",""
"46749153333","10.1016/j.biocon.2008.04.024","2-s2.0-46749153333","S0006320708001377","","Forest fragmentation and edge effects from deforestation and selective logging in the Brazilian Amazon","","","2008-07-01","285","","Journal","j","","","00063207","","","","Biological Conservation","","","","({'id': None, 'affiliacao': 'Carnegie Institution of Washington', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Stanford University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'USDA Forest Service', 'pais': 'United States'})","","","",""
"49249127443","10.1017/S0376892908004864","2-s2.0-49249127443","S0376892908004864","","Deforestation dynamics in a fragmented region of southern Amazonia: Evaluation and future scenarios","","","2008-06-01","54","","Journal","j","","","03768929 14694387","","","","Environmental Conservation","","","","({'id': None, 'affiliacao': 'University of East Anglia', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'Instituto Pró-Carnívoros', 'pais': 'Brazil'})","","","",""
"38849172519","10.1016/j.landurbplan.2007.09.006","2-s2.0-38849172519","S0169204607002186","","Multi-criteria spatial decision analysis for demarcation of greenway: A case study of the city of Rio Claro, São Paulo, Brazil","","","2008-03-03","40","","Journal","j","","","01692046","","","","Landscape and Urban Planning","","","","({'id': None, 'affiliacao': 'UNESP-Universidade Estadual Paulista', 'pais': 'Brazil'},)","","","",""
"41549125009","10.1111/j.1744-7429.2007.00353.x","2-s2.0-41549125009","","","Amazon forest structure from IKONOS satellite data and the automated characterization of forest canopy properties","","","2008-03-01","87","","Journal","j","","","00063606 17447429","","","","Biotropica","","","","({'id': None, 'affiliacao': 'USDA Forest Service International Institute of Tropical Forestry', 'pais': 'Puerto Rico'}, {'id': None, 'affiliacao': 'University of New Hampshire Durham', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Carnegie Institution of Washington', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'})","","","",""
"82755170766","","2-s2.0-82755170766","","","Evaluation of changes in atlantic forest (valley of Cuña piru, Misiones, Argentina) with multi-temporal satellite data.","","","2008-01-01","1","","Conference Proceeding","p","","","16821750","","","","International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","","","International Society for Photogrammetry and Remote Sensing","({'id': None, 'affiliacao': 'Facultad de Ciencias Agrarias y Forestales, Universidad Nacional de La Plata', 'pais': 'Argentina'}, {'id': None, 'affiliacao': 'Facultad de Ciencias Naturales y Museo, Universidad Nacional de La Plata', 'pais': 'Argentina'}, {'id': None, 'affiliacao': 'Comision Nacional de Actividades Espaciales', 'pais': 'Argentina'})","","","",""
"58749106105","10.5751/ES-02670-130251","2-s2.0-58749106105","","","Mapping the world's intact forest landscapes by remote sensing","","","2008-01-01","272","","Journal","j","","","17083087","","","","Ecology and Society","","","Resilience Alliancemulliie@resalliance.org","({'id': None, 'affiliacao': 'University of Wisconsin-Madison', 'pais': 'United States'}, {'id': None, 'affiliacao': 'World Resources Institute', 'pais': 'United States'}, {'id': None, 'affiliacao': 'South Dakota State University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Biodiversity Conservation Center', 'pais': 'Russian Federation'}, {'id': None, 'affiliacao': 'Greenpeace Russia', 'pais': 'Russian Federation'}, {'id': None, 'affiliacao': 'Greenpeace International', 'pais': 'Germany'})","","","",""
"42149140613","10.1890/06-1689.1","2-s2.0-42149140613","","18372554","The rate and extent of deforestation in watersheds of the southwestern Amazon Basin","","","2008-01-01","9","","Journal","j","","","10510761","","","","Ecological Applications","","","","({'id': None, 'affiliacao': 'University of California, Santa Barbara', 'pais': 'United States'}, {'id': None, 'affiliacao': 'San Diego State University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Estado do Desenvolvimento Ambiental', 'pais': 'Brazil'})","","","",""
"62149151724","10.2111/06-063.1","2-s2.0-62149151724","S1550742408500194","","Grazing impacts in vegetated dune fields: Predictions from spatial pattern analysis","","","2008-01-01","14","","Journal","j","","","15507424","","","","Rangeland Ecology and Management","","","Society for Range Management","({'id': None, 'affiliacao': 'Helmholtz Zentrum für Umweltforschung', 'pais': 'Germany'}, {'id': None, 'affiliacao': 'Consejo Nacional de Investigaciones Científicas y Técnicas', 'pais': 'Argentina'}, {'id': None, 'affiliacao': 'Centro Nacional Patagonico', 'pais': 'Argentina'})","","","",""
"45949106586","","2-s2.0-45949106586","","","""Local maximum filtering"" applied on digital aerial photography for counting tree crowns on Pinus elliottii reforestation Aplicação da técnica ""filtragem de locais máximas"" em fotografia aérea digital para a contagem de copas em reflorestamento de Pinus elliottii","","","2007-12-01","11","","Journal","j","","","14139324 14139324","","","","Scientia Forestalis/Forest Sciences","","","","({'id': None, 'affiliacao': 'Universidade Estadual do Centro Oeste', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'})","","","",""
"42149095518","10.1117/12.734974","2-s2.0-42149095518","","","Multisensor reflectance and vegetation index comparisons of Amazon tropical forest phenology with hyperspectral Hyperion data","","","2007-12-01","4","","Conference Proceeding","p","","","0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","","({'id': None, 'affiliacao': 'University of Hawaiʻi at Mānoa', 'pais': 'United States'}, {'id': None, 'affiliacao': 'The University of Arizona', 'pais': 'United States'})","","","",""
"84898342452","","2-s2.0-84898342452","","","Assessing and highlighting forest change in the tropics using multiscale data sets","","","2007-12-01","0","","Book","b","","","","","","","Making World Development Work: Scientific Alternatives to Neoclassical Economic Theory","","","University of New Mexico Press","({'id': None, 'affiliacao': 'European Commission Joint Research Centre', 'pais': 'Belgium'},)","","","",""
"34447644190","10.1111/j.1365-2699.2007.01741.x","2-s2.0-34447644190","","","The riverscape of Western Amazonia - A quantitative approach to the fluvial biogeography of the region","","","2007-08-01","42","","Journal","j","","","03050270 13652699","","","","Journal of Biogeography","","","","({'id': None, 'affiliacao': 'Helsingin Yliopisto', 'pais': 'Finland'}, {'id': None, 'affiliacao': 'Turun yliopisto', 'pais': 'Finland'})","","","",""
"34047221596","10.1016/j.atmosenv.2006.11.065","2-s2.0-34047221596","S1352231006012763","","Subsides to the creation of a regional model of forest fire hazard: Taquari River Springs Park, MS-A case study","","","2007-05-01","0","","Journal","j","","","13522310","","","","Atmospheric Environment","","","","({'id': None, 'affiliacao': 'Universidade Federal de Mato Grosso do Sul', 'pais': 'Brazil'},)","","","",""
"34247633443","10.1126/science.316.5824.536","2-s2.0-34247633443","","17463263","Improved monitoring of rainforests helps pierce haze of deforestation","","","2007-04-27","30","","Journal","j","","","00368075 10959203","","","","Science","","","","","","","",""
"34250804963","10.1080/01431160600763014","2-s2.0-34250804963","770407600","","Multi-temporal assessment of selective logging in the Brazilian Amazon using Landsat data","","","2007-01-01","26","","Journal","j","","","13665901 01431161","","","","International Journal of Remote Sensing","","","Taylor and Francis Ltd.","({'id': None, 'affiliacao': 'Michigan State University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Universidade Estadual do Norte Fluminense', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'South Dakota State University', 'pais': 'United States'})","","","",""
"34250801053","10.1080/01431160500181507","2-s2.0-34250801053","770399568","","Spectral linear mixture modelling approaches for land cover mapping of tropical savanna areas in Brazil","","","2007-01-01","33","","Journal","j","","","13665901 01431161","","","","International Journal of Remote Sensing","","","Taylor and Francis Ltd.","({'id': None, 'affiliacao': 'Universidade Federal de Goias', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'})","","","",""
"34548782124","10.1590/s1519-69842007000200011","2-s2.0-34548782124","","17876436","The remnants of restinga habitats in the brazilian Atlantic Forest of Rio de Janeiro state, Brazil: Habitat loss and risk of disappearance","","","2007-01-01","86","","Journal","j","","","16784375 15196984","","","","Brazilian Journal of Biology","","","Instituto Internacional de Ecologia","({'id': None, 'affiliacao': 'Universidade do Estado do Rio de Janeiro', 'pais': 'Brazil'},)","","","",""
"33846957696","10.1007/s10531-006-9102-1","2-s2.0-33846957696","","","Assessing extinction risk in the absence of species-level data: Quantitative criteria for terrestrial ecosystems","","","2007-01-01","40","","Journal","j","","","09603115 15729710","","","","Biodiversity and Conservation","","","","({'id': None, 'affiliacao': 'Instituto Venezolano de Investigaciones Cientificas', 'pais': 'Venezuela'}, {'id': None, 'affiliacao': 'Yale University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Provita', 'pais': 'Venezuela'})","","","",""
"84869055645","","2-s2.0-84869055645","","","Geoenvironmental characterization and land use in the Purus National Forest, Western Amazon, Brazil: A contribution to the management plan","","","2006-12-01","0","","Conference Proceeding","p","","","","","","","American Society for Photogrammetry and Remote Sensing - Annual Conference of the American Society for Photogrammetry and Remote Sensing 2006: Prospecting for Geospatial Information Integration","","","","({'id': None, 'affiliacao': 'Universidade Federal de Vicosa', 'pais': 'Brazil'},)","","","",""
"34948844961","10.1109/IGARSS.2006.566","2-s2.0-34948844961","","","Digital Height Modeling (DHM) of tropical forests using multi-frequency InSAR methodology","","","2006-12-01","0","","Conference Proceeding","p","","","","","","","International Geoscience and Remote Sensing Symposium (IGARSS)","","","","({'id': None, 'affiliacao': 'Universidade Federal de Minas Gerais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'})","","","",""
"38849134905","","2-s2.0-38849134905","","","Hydrology and gully processes in the upper Araguaia River basin, Central Brazil","","","2006-12-01","3","","Journal","j","","","00442798","","","","Zeitschrift fur Geomorphologie, Supplementband","","","","({'id': None, 'affiliacao': 'Universidade Federal de Goias', 'pais': 'Brazil'},)","","","",""
"33751308673","10.1002/aqc.807","2-s2.0-33751308673","","","Stream-valley systems of the Brazilian Cerrado: Impact assessment and conservation scheme","","","2006-11-01","45","","Journal","j","","","10527613 10990755","","","","Aquatic Conservation: Marine and Freshwater Ecosystems","","","","({'id': None, 'affiliacao': 'Universidade Federal de Mato Grosso', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universität Konstanz', 'pais': 'Germany'}, {'id': None, 'affiliacao': 'Universidade Federal de Alagoas', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Max Planck Institute for Evolutionary Biology', 'pais': 'Germany'})","","","",""
"34547834516","10.1007/s11430-006-8001-3","2-s2.0-34547834516","","","Recent progress and future directions of ChinaFLUX","","","2006-11-01","61","","Journal","j","","","10069313 18622801","","","","Science in China, Series D: Earth Sciences","","","","({'id': None, 'affiliacao': 'Institute of Geographical Sciences and Natural Resources Research Chinese Academy of Sciences', 'pais': 'China'}, {'id': None, 'affiliacao': 'University of Chinese Academy of Sciences', 'pais': 'China'})","","","",""
"33749250738","10.1073/pnas.0606804103","2-s2.0-33749250738","","16985002","Mapping land use of tropical regions from space","","","2006-09-26","9","","Journal","j","","","00278424","","","","Proceedings of the National Academy of Sciences of the United States of America","","","","({'id': None, 'affiliacao': 'Instituto do Homem e Meio Ambiente da Amazônia (IMAZON)', 'pais': 'Brazil'},)","","","",""
"33748085010","10.1073/pnas.0604093103","2-s2.0-33748085010","","16901980","Condition and fate of logged forests in the Brazilian Amazon","","","2006-08-22","229","","Journal","j","","","00278424","","","","Proceedings of the National Academy of Sciences of the United States of America","","","","({'id': None, 'affiliacao': 'USDA Forest Service International Institute of Tropical Forestry', 'pais': 'Puerto Rico'}, {'id': None, 'affiliacao': 'University of New Hampshire Durham', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Carnegie Institution of Washington', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'})","","","",""
"33745871172","10.1111/j.1365-2699.2006.01516.x","2-s2.0-33745871172","","","Long-term effects of forest fragmentation on Amazonian ant communities","","","2006-08-01","54","","Journal","j","","","03050270 13652699","","","","Journal of Biogeography","","","","({'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Da Amazonia', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Uberlandia', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Museu Paraense Emilio Goeldi', 'pais': 'Brazil'})","","","",""
"33646503889","10.1016/j.tree.2006.03.007","2-s2.0-33646503889","S0169534706000942","16697907","Detecting anthropogenic disturbance in tropical forests","","","2006-05-01","138","","Journal","j","","","01695347","","","","Trends in Ecology and Evolution","","","","({'id': None, 'affiliacao': 'Smithsonian Tropical Research Institute', 'pais': 'United States'}, {'id': None, 'affiliacao': 'University of East Anglia', 'pais': 'United Kingdom'})","","","",""
"36749033181","","2-s2.0-36749033181","","","Comparative analysis of the MODIS Ecology products for the biophysical environmental monitoring of the Cerrado biome Análise comparativa dos produtos modis ecologia para o monitoramento biofísico ambiental do bioma cerrado","","","2006-04-01","5","","Journal","j","","","0102261X","","","","Revista Brasileira de Geofisica","","","","({'id': None, 'affiliacao': 'Universidade Federal de Goias', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'The University of Arizona', 'pais': 'United States'})","","","",""
"33746875969","10.1017/S0960428606000357","2-s2.0-33746875969","S0960428606000357","","Successional changes in cerrado and cerrado/forest ecotonal vegetation in western São Paulo State, Brazil, 1962-2000","","","2006-03-01","115","","Journal","j","","","09604286 14740036","","","","Edinburgh Journal of Botany","","","","({'id': None, 'affiliacao': 'Royal Botanic Garden Edinburgh', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'Instituto Florestal', 'pais': 'Brazil'})","","","",""
"33144457588","10.1073/pnas.0510576103","2-s2.0-33144457588","","16461902","Malaria risk on the Amazon frontier","","","2006-02-14","147","","Journal","j","","","00278424","","","","Proceedings of the National Academy of Sciences of the United States of America","","","","({'id': None, 'affiliacao': 'Universidade Federal de Minas Gerais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'University of South Carolina', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Princeton University', 'pais': 'United States'})","","","",""
"33746792398","10.1590/s0100-69162006000100035","2-s2.0-33746792398","","","Remote sensing on the identification of the use and occupation of land of the project ""Management of the Water"", Ilha Solteira - State of São Paulo, Brazil Sensoriamento remoto na identificação do uso e ocupação da terra na área do projeto ""Conquista da Água"", Ilha Solteira - SP, Brasil","","","2006-01-01","4","","Journal","j","","","18084389 01006916","","","","Engenharia Agricola","","","Sociedade Brasileira de Engenharia Agricola","({'id': None, 'affiliacao': 'Faculdade de Engenharia', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'UNESP-Universidade Estadual Paulista', 'pais': 'Brazil'})","","","",""
"68849115011","","2-s2.0-68849115011","","","Mapping and characterization of vegetation units by means of Landsat imagery and management recommendations for the Pantanal of Mato Grosso (Brazil), north of Poconé","","","2006-01-01","21","","Journal","j","","","00656755","","","","Amazoniana","","","Universitatsbuchhandlung Weiland","({'id': None, 'affiliacao': 'Universität Konstanz', 'pais': 'Germany'}, {'id': None, 'affiliacao': 'Universität Stuttgart', 'pais': 'Germany'}, {'id': None, 'affiliacao': 'Universidade Federal de Mato Grosso', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Max Planck Institute for Evolutionary Biology', 'pais': 'Germany'})","","","",""
"36148959318","10.2495/CENV060371","2-s2.0-36148959318","","","Monitoring methods of dunefield susceptible to human activities in the Nísia Floresta area, eastern coast of the State of Rio Grande do Norte, Brazil","","","2006-01-01","1","","Journal","j","","","17433541","","","","WIT Transactions on Ecology and the Environment","","","WITPressmarketing@witpress.com","({'id': None, 'affiliacao': 'UFRN/PPGG', 'pais': 'Brazil'},)","","","",""
"33244481247","10.1111/j.1523-1739.2005.00307.x","2-s2.0-33244481247","","","Refining biodiversity conservation priorities","","","2005-12-01","68","","Journal","j","","","08888892","","","","Conservation Biology","","","","({'id': None, 'affiliacao': 'Duke University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'USDA Forest Service', 'pais': 'United States'})","","","",""
"63649091832","","2-s2.0-63649091832","","","Ecosystem structure throughout the brazilian amazon from landsat observations and automated spectral unmixing","","","2005-12-01","25","","Journal","j","","","10873562 10873562","","","","Earth Interactions","","","","({'id': None, 'affiliacao': 'Universidade de Brasília', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Carnegie Institution of Washington', 'pais': 'United States'})","","","",""
"26444593283","10.1016/j.foreco.2005.08.036","2-s2.0-26444593283","S0378112705005013","","Relationships between forest structure and vegetation indices in Atlantic Rainforest","","","2005-10-24","97","","Journal","j","","","03781127","","","","Forest Ecology and Management","","","","({'id': None, 'affiliacao': 'Universidade Federal do Rio de Janeiro', 'pais': 'Brazil'},)","","","",""
"27144556941","10.1126/science.1118051","2-s2.0-27144556941","","16239474","Ecology: Selective logging in the Brazilian Amazon","","","2005-10-21","653","","Journal","j","","","00368075 10959203","","","","Science","","","","({'id': None, 'affiliacao': 'USDA Forest Service International Institute of Tropical Forestry', 'pais': 'Puerto Rico'}, {'id': None, 'affiliacao': 'University of New Hampshire Durham', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Carnegie Institution of Washington', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'})","","","",""
"23944443229","10.1016/j.rse.2005.05.019","2-s2.0-23944443229","S0034425705001926","","Markov point processes for modeling of spatial forest patterns in Amazonia derived from interferometric height","","","2005-09-15","8","","Journal","j","","","00344257","","","","Remote Sensing of Environment","","","","({'id': None, 'affiliacao': 'Universität Freiburg im Breisgau', 'pais': 'Germany'}, {'id': None, 'affiliacao': 'Department of Environmental Science, Policy, and Management', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'})","","","",""
"25844508954","10.1017/S0376892905002134","2-s2.0-25844508954","S0376892905002134","","Conservation units: A new deforestation frontier in the Amazonian state of Rondônia, Brazil","","","2005-06-01","43","","Journal","j","","","03768929","","","","Environmental Conservation","","","","({'id': None, 'affiliacao': 'Michigan State University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Universidade Estadual do Norte Fluminense', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Estado do Desenvolvimento Ambiental', 'pais': 'Brazil'})","","","",""
"10944252113","10.1016/j.foreco.2004.07.073","2-s2.0-10944252113","S0378112704006462","","Landscape dynamics of Amazonian deforestation between 1984 and 2002 in central Rondônia, Brazil: Assessment and future scenarios","","","2005-01-03","96","","Journal","j","","","03781127","","","","Forest Ecology and Management","","","Elsevier B.V.","({'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Colorado State University', 'pais': 'United States'})","","","",""
